datetime,TempC,PrecipIn,Gage_Height,SC,DO,pH,Turbidity,Nitrat_Nitrite
2017-09-22 00:00:00+00:00,21.03333333,0,5.0928125,311.5520833,1.744791667,7.6,0.115909091,0.433333333
2017-09-23 00:00:00+00:00,21.04393939,0,5.038285714,312.7878788,1.784848485,7.6,0.109677419,0.435857143
2017-09-24 00:00:00+00:00,21.04791667,0,5.07,313.4390244,1.797916667,7.6,0.104255319,0.435416667
2017-09-25 00:00:00+00:00,21.02842105,0,5.05,313.2526316,1.724210526,7.6,0.117204301,0.435684211
2017-09-26 00:00:00+00:00,21.046875,0.000833333,5.171041667,310.71875,1.641666667,7.596875,0.151111111,0.41875
2017-09-27 00:00:00+00:00,21.04375,0,5.184895833,310.5,1.563541667,7.6,0.191208791,0.4084375
2017-09-28 00:00:00+00:00,21.05416667,0.000833333,5.184583333,310.25,1.558333333,7.598958333,0.136170213,0.406041667
2017-09-29 00:00:00+00:00,21.06041667,0.000833333,5.1971875,309.65625,1.551041667,7.6,0.104210526,0.4028125
2017-09-30 00:00:00+00:00,21.06041667,0,5.2421875,309.0625,1.489583333,7.598958333,0.095789474,0.397291667
2017-10-01 00:00:00+00:00,21.03541667,0,5.208020833,309.4583333,1.485416667,7.6,0.094680851,0.399583333
2017-10-02 00:00:00+00:00,21.0375,0,5.2240625,310.53125,1.5,7.6,0.116842105,0.397291667
2017-10-03 00:00:00+00:00,21.05104167,0,5.294479167,309.84375,1.460416667,7.6,0.173333333,0.386666667
2017-10-04 00:00:00+00:00,21.02708333,0,5.166770833,313.4270833,1.497916667,7.6,0.146666667,0.390729167
2017-10-05 00:00:00+00:00,21.03125,0,4.963958333,315.5833333,1.626041667,7.6,0.174117647,0.4159375
2017-10-06 00:00:00+00:00,21.03229167,0,5.0346875,314.53125,1.644791667,7.6,0.189473684,0.424375
2017-10-07 00:00:00+00:00,21.03229167,0,5.3475,312.78125,1.489583333,7.6,0.046236559,0.393958333
2017-10-08 00:00:00+00:00,21.03020833,0.013829787,5.699479167,311.7916667,1.260638298,,0.092222222,0.354375
2017-10-09 00:00:00+00:00,21.05625,0,5.6921875,310.53125,1.232291667,,0.125,0.3484375
2017-10-10 00:00:00+00:00,21.10833333,0,5.636770833,308.2291667,1.246875,,0.074193548,0.355208333
2017-10-11 00:00:00+00:00,21.103125,0.001041667,5.5821875,308.1875,1.25,,0.085106383,0.362083333
2017-10-12 00:00:00+00:00,21.11041667,0,5.561041667,308.34375,1.265625,,0.083157895,0.364479167
2017-10-13 00:00:00+00:00,21.096875,0,5.547708333,309.0833333,1.309375,,0.094791667,0.365416667
2017-10-14 00:00:00+00:00,21.07604167,0,5.542916667,309.3020833,1.341666667,,0.124210526,0.366979167
2017-10-15 00:00:00+00:00,21.09270833,0,5.606354167,309.1770833,1.282291667,,0.09,0.361979167
2017-10-16 00:00:00+00:00,21.08645833,0.001041667,5.6346875,309.15625,1.271875,,0.485245902,0.360208333
2017-10-17 00:00:00+00:00,21.03645833,0,5.5634375,309.5104167,1.383333333,,0.342857143,0.365104167
2017-10-18 00:00:00+00:00,21.03541667,0,5.5234375,309.96875,1.436458333,,0.277659574,0.369166667
2017-10-19 00:00:00+00:00,21.03541667,0,5.513020833,310.2604167,1.416666667,,0.277173913,0.3696875
2017-10-20 00:00:00+00:00,21.034375,0,5.469166667,310.6276596,1.444791667,,0.230337079,0.3721875
2017-10-21 00:00:00+00:00,21.03229167,0,5.4840625,310.4895833,1.441666667,,0.244444444,0.3703125
2017-10-22 00:00:00+00:00,21.03541667,0,5.535104167,310.2916667,1.392708333,,0.085263158,0.366875
2017-10-23 00:00:00+00:00,21.0375,0.020520833,5.6934375,309.2,1.34893617,,0.353164557,0.354895833
2017-10-24 00:00:00+00:00,21.034375,0,5.6828125,308.3958333,1.366666667,,0.327906977,0.353333333
2017-10-25 00:00:00+00:00,21.02916667,0,5.569166667,308.4375,1.425,,0.38030303,0.3625
2017-10-26 00:00:00+00:00,21.025,0,5.2796875,310.6458333,1.588541667,,0.223404255,0.388125
2017-10-27 00:00:00+00:00,21.00804598,0,5.0475,311.2808989,1.702247191,7.6,0.263095238,0.416436782
2017-10-28 00:00:00+00:00,20.96666667,0.003125,5.0946875,307.9479167,1.635416667,7.6,0.213333333,0.424895833
2017-10-29 00:00:00+00:00,20.975,0.000208333,5.2625,305.5625,1.628125,7.6,0.71547619,0.401770833
2017-10-30 00:00:00+00:00,20.93854167,0,5.079270833,307.3229167,1.692708333,7.6,0.169047619,0.41
2017-10-31 00:00:00+00:00,20.94791667,0,5.075833333,307.4583333,1.740625,7.6,0.108695652,0.41875
2017-11-01 00:00:00+00:00,20.95104167,0,5.127916667,306.6041667,1.714583333,7.6,0.572727273,0.412708333
2017-11-02 00:00:00+00:00,20.98125,0,5.226666667,306.2291667,1.642708333,7.6,0.095833333,0.401458333
2017-11-03 00:00:00+00:00,20.96770833,0,5.280208333,307.3645833,1.55,7.6,0.384946237,0.389479167
2017-11-04 00:00:00+00:00,20.94166667,0,5.2815625,308.7604167,1.51875,7.6,0.085416667,0.381041667
2017-11-05 00:00:00+00:00,20.96666667,0,5.300729167,307.5208333,1.507291667,7.6,0.096842105,0.378229167
2017-11-06 00:00:00+00:00,21,0,5.350104167,306.09375,1.475,7.6,0.097916667,0.375416667
2017-11-07 00:00:00+00:00,21.00833333,0,5.366770833,305.3333333,1.465625,7.6,0.102150538,0.374166667
2017-11-08 00:00:00+00:00,21.00833333,0,5.400833333,304.4479167,1.457291667,7.6,0.111827957,0.373020833
2017-11-09 00:00:00+00:00,21,0,5.43,303.625,1.422916667,7.6,0.110526316,0.368854167
2017-11-10 00:00:00+00:00,21.00104167,0,5.41,303.1875,1.485416667,7.6,0.117021277,0.370520833
2017-11-11 00:00:00+00:00,21,0,5.4,303.0625,1.528125,7.6,0.122580645,0.370104167
2017-11-12 00:00:00+00:00,21.003125,0,5.4128125,303,1.49375,7.6,0.194117647,0.37
2017-11-13 00:00:00+00:00,21,0,5.4415625,303,1.46875,7.6,0.157142857,0.36875
2017-11-14 00:00:00+00:00,20.99791667,0,5.447083333,303,1.49375,7.6,0.113684211,0.367708333
2017-11-15 00:00:00+00:00,20.98125,0,5.455208333,303,1.533333333,7.6,0.192631579,0.364270833
2017-11-16 00:00:00+00:00,20.98958333,0,5.477916667,303,1.509375,7.6,0.634782609,0.36
2017-11-17 00:00:00+00:00,21,0,5.501666667,303,1.454166667,7.6,1.088764045,0.358645833
2017-11-18 00:00:00+00:00,21,0,5.544895833,303.0208333,1.415625,7.6,1.145263158,0.351875
2017-11-19 00:00:00+00:00,21,0.001458333,5.596145833,303.1979167,1.383333333,7.6,1.035416667,0.349895833
2017-11-20 00:00:00+00:00,20.98333333,0,5.514583333,303,1.445833333,7.6,1.992134831,0.35
2017-11-21 00:00:00+00:00,21,0.003578947,5.532291667,303.6979167,1.365625,7.6,1.513043478,0.35
2017-11-22 00:00:00+00:00,21,0,5.589375,304,1.3375,7.6,0.744791667,0.346666667
2017-11-23 00:00:00+00:00,21,0.006875,5.552916667,304.2727273,1.339583333,7.6,0.414893617,0.348645833
2017-11-24 00:00:00+00:00,21,0,5.494166667,305,1.395833333,7.6,0.743037975,0.349895833
2017-11-25 00:00:00+00:00,21,0,5.4646875,305.25,1.414583333,7.6,1.052173913,0.35
2017-11-26 00:00:00+00:00,21,0,5.444166667,305.9375,1.433333333,7.6,1.613541667,0.35
2017-11-27 00:00:00+00:00,20.98541667,0,5.403125,306,1.489583333,7.6,1.520833333,0.35
2017-11-28 00:00:00+00:00,20.99583333,0,5.392916667,306.5625,1.495833333,7.6,1.598958333,0.35
2017-11-29 00:00:00+00:00,21.00104167,0,5.387916667,307,1.44375,7.6,1.180434783,0.35
2017-11-30 00:00:00+00:00,21,0,5.379166667,307.09375,1.457291667,7.6,0.816842105,0.35
2017-12-01 00:00:00+00:00,21,0.0065625,5.389270833,307.8586957,1.44375,7.6,0.6,0.349895833
2017-12-02 00:00:00+00:00,21,0,5.415416667,308,1.452083333,7.6,0.588421053,0.346979167
2017-12-03 00:00:00+00:00,21,0,5.419479167,308.2823529,1.469791667,7.6,0.621875,0.344479167
2017-12-04 00:00:00+00:00,21,0,5.431041667,308.8829787,1.4625,7.6,0.634042553,0.341770833
2017-12-05 00:00:00+00:00,21,0,5.456666667,309.1914894,1.453125,7.6,0.755208333,0.34
2017-12-06 00:00:00+00:00,20.99375,0.002291667,5.4746875,309.9375,1.426041667,7.598958333,0.90106383,0.3378125
2017-12-07 00:00:00+00:00,20.91041667,0.003125,5.396770833,311.03125,1.492708333,7.6,0.924210526,0.340729167
2017-12-08 00:00:00+00:00,20.9,0.004270833,5.4,311.9166667,1.508333333,7.6,0.903333333,0.34
2017-12-09 00:00:00+00:00,20.915625,0.0009375,5.397916667,311.3977273,1.5375,7.6,1.129787234,0.34
2017-12-10 00:00:00+00:00,20.92395833,0,5.2940625,313.787234,1.604166667,7.6,0.45,0.345208333
2017-12-11 00:00:00+00:00,20.925,0,5.302395833,314.3863636,1.593181818,7.6,0.302298851,0.345227273
2017-12-12 00:00:00+00:00,20.92,0,5.349270833,315.1318681,1.530769231,7.598876404,0.038095238,0.341222222
2017-12-13 00:00:00+00:00,20.91956522,0,5.327608696,316.5652174,1.527173913,7.6,-0.19673913,0.34
2017-12-14 00:00:00+00:00,20.92916667,0,5.359375,318.3229167,1.521875,7.6,-0.197894737,0.3403125
2017-12-15 00:00:00+00:00,20.92604167,0,5.4046875,321.4375,1.488541667,7.598958333,-0.188541667,0.34
2017-12-16 00:00:00+00:00,20.92083333,0,5.380416667,324.5625,1.5125,7.598958333,-0.158333333,0.339895833
2017-12-17 00:00:00+00:00,20.92291667,0,5.369270833,327.21875,1.491666667,7.6,-0.145833333,0.339895833
2017-12-18 00:00:00+00:00,20.91666667,0,5.3903125,328.9270833,1.411458333,7.6,-0.140625,0.336145833
2017-12-19 00:00:00+00:00,20.91770833,0,5.376666667,330.46875,1.417708333,7.6,-0.107291667,0.336770833
2017-12-20 00:00:00+00:00,20.91354167,0.000104167,5.362916667,331.3958333,1.420833333,7.597916667,-0.104166667,0.339052632
2017-12-21 00:00:00+00:00,20.9060241,0.000487805,5.375783133,332.1325301,1.41686747,7.6,-0.108433735,0.337804878
2017-12-22 00:00:00+00:00,20.90833333,0,5.3440625,334.2708333,1.444791667,7.6,-0.1,0.3396875
2017-12-23 00:00:00+00:00,20.91145833,0,5.342083333,339.1666667,1.466666667,7.6,-0.097916667,0.34
2017-12-24 00:00:00+00:00,20.9,0,5.340104167,347.5833333,1.430208333,7.6,-0.083157895,0.34
2017-12-25 00:00:00+00:00,20.9,0,5.265833333,355.1875,1.554166667,7.6,-0.049473684,0.3421875
2017-12-26 00:00:00+00:00,20.85,0,5.225208333,358.40625,1.580208333,7.6,-0.068421053,0.349895833
2017-12-27 00:00:00+00:00,20.9,0.001458333,5.238645833,360.5,1.521875,7.6,-0.021052632,0.349895833
2017-12-28 00:00:00+00:00,20.89479167,0.004791667,5.2403125,361.25,1.522916667,7.6,-0.009375,0.35
2017-12-29 00:00:00+00:00,20.884375,0,5.222395833,358.5520833,1.551041667,7.6,0.014583333,0.35
2017-12-30 00:00:00+00:00,20.87395833,0,5.2228125,356.1145833,1.614583333,7.6,0.005208333,0.351770833
2017-12-31 00:00:00+00:00,20.90104167,0,5.234270833,355.7083333,1.584375,7.6,0.007142857,0.3525
2018-01-01 00:00:00+00:00,20.85625,0.002395833,5.219270833,354.9375,1.640625,7.6,0.004166667,0.353333333
2018-01-02 00:00:00+00:00,20.81458333,0,5.134375,352.4895833,1.736458333,7.6,0.023188406,0.3603125
2018-01-03 00:00:00+00:00,20.82395833,0.000416667,5.1315625,348.6875,1.719791667,7.6,0.006521739,0.360208333
2018-01-04 00:00:00+00:00,20.82604167,0,5.124895833,347.3958333,1.729166667,7.6,0.154545455,0.36
2018-01-05 00:00:00+00:00,20.83020833,0,5.134375,346.0833333,1.728125,7.6,0.015625,0.360105263
2018-01-06 00:00:00+00:00,20.83854167,0,5.168229167,345.125,1.71875,7.6,0.002380952,0.36
2018-01-07 00:00:00+00:00,20.84479167,0,5.185625,347.53125,1.714583333,7.6,,0.357604167
2018-01-08 00:00:00+00:00,20.865625,0,5.239479167,351.1875,1.623958333,7.6,,0.351354167
2018-01-09 00:00:00+00:00,20.9125,0.000208333,5.294479167,359.5520833,1.554166667,7.6,,0.346770833
2018-01-10 00:00:00+00:00,20.90208333,0,5.2728125,373.8958333,1.530208333,7.6,,0.3403125
2018-01-11 00:00:00+00:00,20.9,0,5.242916667,390.375,1.509375,7.6,,0.34
2018-01-12 00:00:00+00:00,20.86979167,0.007916667,5.245520833,405.5416667,1.526041667,7.6,,0.34
2018-01-13 00:00:00+00:00,20.81458333,0.000104167,5.196458333,419.625,1.629166667,7.6,,0.34375
2018-01-14 00:00:00+00:00,20.81875,0,5.1265625,423.4791667,1.698958333,7.6,,0.35
2018-01-15 00:00:00+00:00,20.81770833,0,5.102916667,429.6666667,1.708333333,7.6,,0.35
2018-01-16 00:00:00+00:00,20.82291667,0,5.101770833,426.1979167,1.707291667,7.6,,0.351145833
2018-01-17 00:00:00+00:00,20.80520833,0.0003125,5.101875,424.8541667,1.68125,7.6,,0.353125
2018-01-18 00:00:00+00:00,20.81770833,0,5.0603125,415.9479167,1.738541667,7.6,,0.3596875
2018-01-19 00:00:00+00:00,20.82395833,0,5.08125,407.4791667,1.728125,7.6,,0.36
2018-01-20 00:00:00+00:00,20.82604167,0,5.1178125,400.3645833,1.710416667,7.6,,0.356979167
2018-01-21 00:00:00+00:00,20.82916667,0,5.145625,400.7395833,1.696875,7.6,0.13015873,0.351789474
2018-01-22 00:00:00+00:00,20.82083333,0.000104167,5.169895833,407.9895833,1.627083333,7.6,0.1625,0.35
2018-01-23 00:00:00+00:00,20.82604167,0.000520833,5.204791667,417.9895833,1.647916667,7.605208333,0.1765625,0.349895833
2018-01-24 00:00:00+00:00,20.80520833,0,5.151979167,425.2708333,1.664583333,7.602083333,0.191666667,0.349895833
2018-01-25 00:00:00+00:00,20.809375,0,5.085104167,430.15625,1.7,7.6125,,0.35
2018-01-26 00:00:00+00:00,20.81354167,0,5.059895833,442.2604167,1.713541667,7.610416667,0.2,0.35
2018-01-27 00:00:00+00:00,20.81666667,0,5.076875,453.21875,1.632291667,7.610416667,0.202702703,0.35
2018-01-28 00:00:00+00:00,20.8,0,5.131979167,458.4166667,1.575,7.6,0.2,0.348333333
2018-01-29 00:00:00+00:00,20.803125,,5.177604167,471.1145833,1.583333333,7.60625,0.202040816,0.344583333
2018-01-30 00:00:00+00:00,20.81145833,,5.077395833,482.1979167,1.692708333,7.634375,0.2,0.349895833
2018-01-31 00:00:00+00:00,20.81458333,,5.031666667,486.9895833,1.726041667,7.648958333,0.221153846,0.350526316
2018-02-01 00:00:00+00:00,20.803125,,5.078125,498.8229167,1.670833333,7.623958333,0.202105263,0.35
2018-02-02 00:00:00+00:00,20.8,,5.117157895,502.3229167,1.65,7.630208333,0.2,0.347368421
2018-02-03 00:00:00+00:00,20.790625,,5.045625,501.4270833,1.710416667,7.65,0.19375,0.35
2018-02-04 00:00:00+00:00,20.8,,5.125208333,502.9583333,1.615789474,7.63125,0.153125,0.349166667
2018-02-05 00:00:00+00:00,20.80833333,,5.173333333,512.4479167,1.619791667,7.641666667,0.153333333,0.342947368
2018-02-06 00:00:00+00:00,20.809375,,5.118645833,497.9895833,1.647916667,7.676041667,0.153684211,0.349895833
2018-02-07 00:00:00+00:00,20.8,,5.123958333,519.6354167,1.608333333,7.663541667,0.175675676,0.349255319
2018-02-08 00:00:00+00:00,20.784375,,5.126354167,530.9895833,1.650526316,7.657291667,0.161904762,0.3478125
2018-02-09 00:00:00+00:00,20.72808989,0,5.114361702,526.5505618,1.606741573,7.645454545,0.089705882,0.348666667
2018-02-10 00:00:00+00:00,20.74166667,0,5.144895833,527.0625,1.566666667,7.5125,0.004210526,0.3496875
2018-02-11 00:00:00+00:00,20.74791667,0.003229167,5.177708333,526.15625,1.528125,7.517708333,0.003191489,0.349375
2018-02-12 00:00:00+00:00,20.771875,0.010430108,5.2253125,525.1875,1.540625,7.5375,0.00106383,0.348958333
2018-02-13 00:00:00+00:00,20.76145833,0,5.271354167,536.6041667,1.53125,7.551041667,0.004255319,0.346979167
2018-02-14 00:00:00+00:00,20.74375,0,5.35125,555.625,1.522916667,7.558333333,0.013043478,0.341458333
2018-02-15 00:00:00+00:00,20.740625,0,5.416354167,579.8854167,1.521875,7.528125,0.005376344,0.34
2018-02-16 00:00:00+00:00,20.72708333,0,5.4634375,615.1666667,1.44375,7.509375,0.015,0.338229167
2018-02-17 00:00:00+00:00,20.70729167,0,5.484479167,660.6666667,1.430208333,7.5,0.014893617,0.330833333
2018-02-18 00:00:00+00:00,20.703125,0,5.486666667,704.1354167,1.420833333,7.5,0.001052632,0.33
2018-02-19 00:00:00+00:00,20.65104167,0,5.4671875,718.6354167,1.425,7.5,0,0.33
2018-02-20 00:00:00+00:00,20.62916667,0.000104167,5.464270833,687.375,1.426041667,7.5,0,0.33
2018-02-21 00:00:00+00:00,20.62708333,0,5.463333333,638.6354167,1.432291667,7.5,0.001041667,0.33
2018-02-22 00:00:00+00:00,20.62708333,0,5.4384375,588.8947368,1.44375,7.5,0,0.33
2018-02-23 00:00:00+00:00,20.62708333,0,5.4109375,544.1458333,1.461458333,7.5,0.025,0.330104167
2018-02-24 00:00:00+00:00,20.62708333,0,5.39375,505.8958333,1.479166667,7.5,0,0.331458333
2018-02-25 00:00:00+00:00,20.6,0.009375,5.4096875,474.6770833,1.459375,7.5,0.005208333,0.331979167
2018-02-26 00:00:00+00:00,20.61041667,0.00625,5.421458333,452.125,1.435416667,7.5,0.00625,0.333645833
2018-02-27 00:00:00+00:00,20.61875,0,5.401979167,435.1666667,1.448958333,7.5,0.005208333,0.338020833
2018-02-28 00:00:00+00:00,20.62604167,0,5.397708333,422.28125,1.428125,7.5,0.002105263,0.34
2018-03-01 00:00:00+00:00,20.63541667,0,5.432395833,416.9166667,1.40625,7.5,0.00106383,0.340104167
2018-03-02 00:00:00+00:00,20.63958333,0,5.390416667,410.3125,1.427083333,7.5,0.003157895,0.341354167
2018-03-03 00:00:00+00:00,20.659375,0,5.245208333,397.375,1.489583333,7.5,0,0.351145833
2018-03-04 00:00:00+00:00,20.72395833,0,5.161875,381.7708333,1.532291667,7.5,0,0.359791667
2018-03-05 00:00:00+00:00,20.73020833,0,5.163229167,367.7604167,1.528125,7.5,-0.001041667,0.361041667
2018-03-06 00:00:00+00:00,20.74479167,0.001770833,5.231145833,354.8125,1.466666667,7.5,-0.001041667,0.356770833
2018-03-07 00:00:00+00:00,20.81354167,0,5.2821875,340.4166667,1.495833333,7.535416667,-0.003125,0.351770833
2018-03-08 00:00:00+00:00,20.80625,0,5.129479167,337.2083333,1.553125,7.5625,-0.002105263,0.361875
2018-03-09 00:00:00+00:00,20.803125,0,5.081666667,337.0625,1.590625,7.573958333,-0.003191489,0.368854167
2018-03-10 00:00:00+00:00,20.79791667,0,5.1625,336.875,1.555208333,7.594791667,-0.011458333,0.361041667
2018-03-11 00:00:00+00:00,20.828125,0.002708333,5.265833333,328.4895833,1.504166667,7.595833333,-0.02,0.356666667
2018-03-12 00:00:00+00:00,20.809375,0.000729167,5.296875,338.375,1.460416667,7.586458333,-0.00625,0.35
2018-03-13 00:00:00+00:00,20.80625,0,5.206458333,348.7391304,1.497916667,7.573958333,-0.001041667,0.35375
2018-03-14 00:00:00+00:00,20.790625,0,5.185520833,348.84375,1.525,7.588541667,0,0.3590625
2018-03-15 00:00:00+00:00,20.75520833,0,5.191041667,351.0625,1.514583333,7.572916667,0.004210526,0.358541667
2018-03-16 00:00:00+00:00,20.78541667,0,5.2525,349.71875,1.464583333,7.578125,0,0.354375
2018-03-17 00:00:00+00:00,20.80625,0,5.314583333,351.1875,1.415625,7.577083333,0,0.3503125
2018-03-18 00:00:00+00:00,20.803125,0.0009375,5.361354167,354,1.382291667,7.551041667,0,0.349583333
2018-03-19 00:00:00+00:00,20.79270833,0.047741935,5.534791667,360.5104167,1.36875,7.566666667,0.001041667,0.348854167
2018-03-20 00:00:00+00:00,20.79375,0.000104167,5.841979167,370,1.338541667,7.575,0.002083333,0.3425
2018-03-21 00:00:00+00:00,20.73854167,0,6.013125,379.1770833,1.405208333,7.584375,0.061052632,0.340208333
2018-03-22 00:00:00+00:00,20.746875,0,6.009895833,380.6979167,1.429166667,7.589583333,0.04375,0.343125
2018-03-23 00:00:00+00:00,20.8,0,5.799895833,363.71875,1.520833333,7.597916667,0.00625,0.365729167
2018-03-24 00:00:00+00:00,20.81875,0,5.654583333,335.8020833,1.66875,7.6,0.003125,0.388645833
2018-03-25 00:00:00+00:00,20.815625,0,5.610104167,316.8837209,1.732291667,7.598958333,0.001052632,0.401770833
2018-03-26 00:00:00+00:00,20.8,0,5.500416667,307.84375,1.7875,7.6,0.001041667,0.409375
2018-03-27 00:00:00+00:00,20.80416667,0,5.370416667,303.7708333,1.854166667,7.596875,0.032631579,0.412604167
2018-03-28 00:00:00+00:00,20.72708333,0,5.395104167,299.442623,1.879166667,7.588541667,0.090625,0.410729167
2018-03-29 00:00:00+00:00,20.62291667,0,5.41125,294.5,1.930208333,7.51875,0.121052632,0.405208333
2018-03-30 00:00:00+00:00,20.5375,0.000625,5.4365625,290.6770833,1.942708333,7.5,0.187234043,0.3996875
2018-03-31 00:00:00+00:00,20.53020833,0,5.175208333,292.7708333,2.040625,7.5,0.118947368,0.412395833
2018-04-01 00:00:00+00:00,20.53541667,0,5.113958333,294.9583333,2.029166667,7.5,0.1,0.418020833
2018-04-02 00:00:00+00:00,20.53958333,0,5.077395833,295.8854167,2.015625,7.5,0.098958333,0.417604167
2018-04-03 00:00:00+00:00,20.559375,0,5.0375,298.125,2.019791667,7.5,0.080208333,0.4190625
2018-04-04 00:00:00+00:00,20.57291667,0.000631579,4.986145833,300.1979167,1.958333333,7.5,0.035416667,0.423958333
2018-04-05 00:00:00+00:00,20.58541667,0.000104167,4.864895833,302.9583333,2.054166667,7.539583333,0.014772727,0.427604167
2018-04-06 00:00:00+00:00,20.66041667,0,4.77125,305.9583333,2.05625,7.573958333,0,0.437916667
2018-04-07 00:00:00+00:00,20.64479167,0.019791667,4.877291667,306.8829787,1.941666667,7.578125,0,0.434479167
2018-04-08 00:00:00+00:00,20.653125,0,4.9553125,306.4583333,1.892708333,7.580208333,0,0.427083333
2018-04-09 00:00:00+00:00,20.68958333,0,4.9090625,307.2395833,1.863541667,7.58125,0,0.4271875
2018-04-10 00:00:00+00:00,20.69479167,0.004270833,5.1271875,306.2,1.772916667,7.592708333,0,0.405104167
2018-04-11 00:00:00+00:00,20.69583333,0,5.1625,306,1.747916667,7.59375,0,0.390729167
2018-04-12 00:00:00+00:00,20.734375,0,5.092708333,306.4791667,1.763541667,7.591666667,0.001052632,0.399479167
2018-04-13 00:00:00+00:00,20.740625,0,4.9528125,308.9791667,1.784375,7.594791667,0,0.410729167
2018-04-14 00:00:00+00:00,20.76875,0,5.0278125,309.15625,1.780208333,7.595833333,0,0.412604167
2018-04-15 00:00:00+00:00,20.76458333,0.007916667,5.117604167,308.5,1.703125,7.596875,0,0.408958333
2018-04-16 00:00:00+00:00,20.759375,0,4.892291667,310.1666667,1.871875,7.598958333,0,0.4184375
2018-04-17 00:00:00+00:00,20.76666667,0,4.709583333,312.3111111,1.958426966,7.569318182,0.001639344,0.439318182
2018-04-18 00:00:00+00:00,20.79895833,0,4.727916667,312.90625,1.967708333,7.510416667,,0.44625
2018-04-19 00:00:00+00:00,20.83333333,0,4.771770833,312.7604167,1.90625,7.51875,,0.442395833
2018-04-20 00:00:00+00:00,20.80520833,0,4.736666667,312.4791667,1.945833333,7.536458333,,0.4409375
2018-04-21 00:00:00+00:00,20.81770833,0,4.675625,313.21875,1.946875,7.536458333,,0.445
2018-04-22 00:00:00+00:00,20.81979167,0,4.640729167,313.71875,1.925,7.538541667,,0.449583333
2018-04-23 00:00:00+00:00,20.821875,0.005729167,4.709583333,312.9583333,1.913541667,7.54375,,0.447291667
2018-04-24 00:00:00+00:00,20.796875,0,4.5790625,313.7395833,1.972916667,7.573958333,,0.454583333
2018-04-25 00:00:00+00:00,20.81145833,0,4.4915625,315.0315789,2.0125,7.597916667,,0.4621875
2018-04-26 00:00:00+00:00,20.78229167,0,4.498333333,315.8020833,2.014583333,7.6,,0.467916667
2018-04-27 00:00:00+00:00,20.82916667,0,4.637291667,313.8105263,1.982291667,7.598958333,,0.4559375
2018-04-28 00:00:00+00:00,20.796875,0,4.501041667,313.9270833,2.048958333,7.6,,0.459583333
2018-04-29 00:00:00+00:00,20.80625,0,4.435104167,315.2659574,2.071875,7.6,,0.465520833
2018-04-30 00:00:00+00:00,20.803125,0,4.392604167,316.5789474,2.107291667,7.6,,0.4709375
2018-05-01 00:00:00+00:00,20.81458333,0,4.498125,316.3125,2.060416667,7.6,,0.469791667
2018-05-02 00:00:00+00:00,20.85833333,0,4.544270833,314.9583333,2.036458333,7.6,,0.461041667
2018-05-03 00:00:00+00:00,20.85729167,0,4.464791667,315.4719101,2.05,7.6,,0.462395833
2018-05-04 00:00:00+00:00,20.86770833,0,4.4384375,316.3958333,2.051041667,7.6,,0.466458333
2018-05-05 00:00:00+00:00,20.86145833,0,4.400833333,317.3789474,2.038541667,7.6,,0.470104167
2018-05-06 00:00:00+00:00,20.85833333,0,4.348541667,318.2604167,2.027083333,7.6,,0.476041667
2018-05-07 00:00:00+00:00,20.84895833,0,4.2471875,319.6736842,2.163541667,7.6,,0.4871875
2018-05-08 00:00:00+00:00,20.85729167,0,4.254583333,320.5520833,2.159375,7.6,,0.488645833
2018-05-09 00:00:00+00:00,20.86979167,0,4.226666667,320.78125,2.157291667,7.6,,0.490520833
2018-05-10 00:00:00+00:00,20.87083333,0,4.254375,320.7473684,2.152083333,7.6,,0.4909375
2018-05-11 00:00:00+00:00,20.87473684,0,4.3909375,318.6145833,2.116666667,7.6,,0.475208333
2018-05-12 00:00:00+00:00,20.878125,0,4.46125,317.0416667,2.053125,7.6,,0.4671875
2018-05-13 00:00:00+00:00,20.896875,0,4.560208333,315.4791667,2.046875,7.601041667,,0.456770833
2018-05-14 00:00:00+00:00,20.86354167,0.0059375,4.575520833,315.0105263,1.934375,7.6,,0.451875
2018-05-15 00:00:00+00:00,20.89270833,0.030416667,4.8403125,313.5465116,1.905208333,7.601041667,,0.4353125
2018-05-16 00:00:00+00:00,20.86041667,0.0084375,5.080416667,314.2954545,1.696842105,7.6,,0.404895833
2018-05-17 00:00:00+00:00,20.85625,0.0171875,5.215104167,312.8191489,1.622916667,7.6,,0.386875
2018-05-18 00:00:00+00:00,20.871875,0.008333333,5.270104167,312.6354167,1.65,7.6,,0.38375
2018-05-19 00:00:00+00:00,20.890625,0,5.3009375,311.3125,1.661458333,7.6,,0.387291667
2018-05-20 00:00:00+00:00,20.91458333,0.003229167,5.327083333,310.2833333,1.61875,7.6,,0.387395833
2018-05-21 00:00:00+00:00,20.915625,0.000833333,5.415729167,308.90625,1.614583333,7.6,,0.3834375
2018-05-22 00:00:00+00:00,20.915625,0.005104167,5.48,310.0531915,1.586458333,7.6,,0.380416667
2018-05-23 00:00:00+00:00,20.92210526,0.00375,5.496458333,310.2,1.597894737,7.6,0.088235294,0.38
2018-05-24 00:00:00+00:00,20.93229167,0,5.498645833,308.6770833,1.619791667,7.6,0.088043478,0.38
2018-05-25 00:00:00+00:00,20.934375,0,5.474583333,309.4468085,1.651041667,7.597916667,0.096703297,0.382083333
2018-05-26 00:00:00+00:00,20.921875,0.000208333,5.515833333,309.6914894,1.617708333,7.6,0.095789474,0.3821875
